vehicle_count,pedestrian_count,total_objects,object_density,avg_bbox_area,max_bbox_area,image_id,cluster,risk_label
7,1,8,8.680555555555556e-06,4464.375,18584,b10af931-3a066b39.jpg,0,Low
1,1,2,2.170138888888889e-06,3408.0,4640,785ff545-7c3e825b.jpg,0,Low
7,0,7,7.595486111111111e-06,3113.428571428572,9315,969303d6-8fe1a680.jpg,0,Low
9,0,9,9.765625e-06,1902.6666666666667,5340,71325b00-3d341526.jpg,1,High
1,0,1,1.0850694444444444e-06,4472.0,4472,1ad82020-197ae63b.jpg,0,Low
5,0,5,5.4253472222222224e-06,4356.0,7722,7fc90562-9400b6f3.jpg,0,Low
2,1,3,3.255208333333333e-06,52066.0,151392,825ba985-e33ca705.jpg,2,Medium
5,0,5,5.4253472222222224e-06,105931.6,524097,5e26f49d-1f09d704.jpg,2,Medium
3,0,3,3.255208333333333e-06,32047.0,63414,a32543af-55f08dd2.jpg,0,Low
17,0,17,1.844618055555556e-05,12352.64705882353,128522,440402df-a99b31a5.jpg,1,High
14,0,14,1.5190972222222222e-05,12698.5,80600,2f490207-a500722e.jpg,1,High
10,0,10,1.0850694444444443e-05,4294.2,30096,4cfb0c9b-a19407ba.jpg,1,High
6,0,6,6.510416666666667e-06,6673.166666666667,16900,513402b0-af21e17e.jpg,0,Low
2,0,2,2.170138888888889e-06,4977.0,8979,3d6f377b-4ac69d37.jpg,0,Low
2,5,7,7.595486111111111e-06,13570.42857142857,72240,13b8571b-48b37407.jpg,0,Low
10,0,10,1.0850694444444443e-05,24987.6,54488,1d4bfbe0-d25e5fa0.jpg,1,High
4,0,4,4.340277777777778e-06,11337.25,30866,054ce029-b78f0d6e.jpg,0,Low
3,0,3,3.255208333333333e-06,85732.66666666667,195488,68068bd2-382e795e.jpg,2,Medium
6,0,6,6.510416666666667e-06,30375.166666666668,101816,6f34fdeb-14e24db4.jpg,0,Low
7,1,8,8.680555555555556e-06,26224.5,98384,022da1b8-ab52d480.jpg,1,High
5,0,5,5.4253472222222224e-06,3542.8,6232,86109501-7c1fcbf1.jpg,0,Low
14,0,14,1.5190972222222222e-05,21034.85714285714,131878,80b0b8c1-b7cac2de.jpg,1,High
0,0,0,0.0,0.0,0,4be632bb-3149d618.jpg,0,Low
4,0,4,4.340277777777778e-06,42425.5,119665,10a18a70-851b463c.jpg,0,Low
8,0,8,8.680555555555556e-06,2769.0,11155,2a5f2d6c-5519930b.jpg,0,Low
9,0,9,9.765625e-06,6341.444444444444,17526,063018c8-0d5bea3a.jpg,1,High
7,0,7,7.595486111111111e-06,27256.85714285714,74294,812c3f58-5677f374.jpg,0,Low
3,0,3,3.255208333333333e-06,4438.333333333333,7784,9839af34-2290f418.jpg,0,Low
6,0,6,6.510416666666667e-06,9822.166666666666,29559,35e450c2-52508456.jpg,0,Low
0,0,0,0.0,0.0,0,01e05a91-2c9e154d.jpg,0,Low
4,0,4,4.340277777777778e-06,50076.25,111042,634d6bb1-cae67f64.jpg,0,Low
17,0,17,1.844618055555556e-05,8691.35294117647,36803,8a1a1bb9-6f143006.jpg,1,High
7,1,8,8.680555555555556e-06,6225.75,29036,2d529562-29dfe9ae.jpg,0,Low
9,0,9,9.765625e-06,7186.777777777777,40896,52936ac5-08f6df82.jpg,1,High
8,1,9,9.765625e-06,2629.8888888888887,9409,05618189-b48a034e.jpg,1,High
20,0,20,2.170138888888889e-05,36668.3,530816,961f06c7-70956f08.jpg,2,Medium
8,1,9,9.765625e-06,35638.11111111111,171600,8624adb4-a657546e.jpg,1,High
2,0,2,2.170138888888889e-06,4634.5,6603,6c170040-b6375820.jpg,0,Low
8,0,8,8.680555555555556e-06,34232.625,81590,50c76922-d55043b0.jpg,0,Low
5,0,5,5.4253472222222224e-06,15499.4,32487,45339f41-f7ea03a5.jpg,0,Low
12,0,12,1.3020833333333334e-05,48952.333333333336,332320,301d7f0e-b7e3dc9e.jpg,2,Medium
1,0,1,1.0850694444444444e-06,450.0,450,1ab901af-42df8303.jpg,0,Low
14,0,14,1.5190972222222222e-05,14222.07142857143,72846,77f810c4-43a39c1f.jpg,1,High
3,0,3,3.255208333333333e-06,5662.0,11960,6cfc7795-06a06d61.jpg,0,Low
14,0,14,1.5190972222222222e-05,19606.92857142857,78385,21ce51f8-188e787b.jpg,1,High
6,0,6,6.510416666666667e-06,8497.666666666666,21125,36f91f1f-9549b3ad.jpg,0,Low
8,0,8,8.680555555555556e-06,3899.75,6650,861887a2-4efcd0e2.jpg,0,Low
7,1,8,8.680555555555556e-06,23134.375,77978,8f9f6932-bdad2907.jpg,0,Low
9,0,9,9.765625e-06,6161.0,17802,49360326-fe959ff1.jpg,1,High
1,0,1,1.0850694444444444e-06,10780.0,10780,ac817b04-c5bd4420.jpg,0,Low
10,0,10,1.0850694444444443e-05,12541.0,102765,9e365181-7bef11c4.jpg,1,High
3,0,3,3.255208333333333e-06,21788.666666666668,38744,173c837b-c14ec832.jpg,0,Low
7,0,7,7.595486111111111e-06,12727.142857142857,40140,0e695366-9d05c041.jpg,0,Low
1,0,1,1.0850694444444444e-06,640.0,640,98378ac5-059f1f7e.jpg,0,Low
7,0,7,7.595486111111111e-06,5894.285714285715,13987,01af2f91-38757150.jpg,0,Low
9,3,12,1.3020833333333334e-05,26623.83333333333,231039,133a443d-108c2154.jpg,1,High
1,0,1,1.0850694444444444e-06,2668.0,2668,88d5b901-77686083.jpg,0,Low
3,1,4,4.340277777777778e-06,18144.5,57817,25c137e1-f5c1cf74.jpg,0,Low
17,0,17,1.844618055555556e-05,30549.82352941177,354888,1726919b-9157ae86.jpg,1,High
3,1,4,4.340277777777778e-06,9221.0,18904,93daad19-5eb91ba2.jpg,0,Low
3,1,4,4.340277777777778e-06,6176.5,10270,59da4653-409cef2b.jpg,0,Low
11,1,12,1.3020833333333334e-05,17904.833333333332,64108,55a099f0-531f5743.jpg,1,High
2,0,2,2.170138888888889e-06,1455.5,2211,44ef3a83-eca7b62b.jpg,0,Low
0,7,7,7.595486111111111e-06,10424.714285714286,21565,0c665e73-c29932bd.jpg,0,Low
16,0,16,1.736111111111111e-05,6282.4375,68544,a559024c-64610f73.jpg,1,High
6,0,6,6.510416666666667e-06,9353.0,33638,73e5ce7c-8a5e277a.jpg,0,Low
9,0,9,9.765625e-06,21162.222222222223,82150,3bce0a5f-699d416d.jpg,1,High
6,0,6,6.510416666666667e-06,11314.666666666666,26076,6948f3d7-fa215ce7.jpg,0,Low
7,0,7,7.595486111111111e-06,15651.714285714286,67868,b13198ab-c12ac3b2.jpg,0,Low
6,0,6,6.510416666666667e-06,68991.16666666667,369810,3f734427-ee5b9905.jpg,2,Medium
0,0,0,0.0,0.0,0,9c109235-8fc40caa.jpg,0,Low
2,0,2,2.170138888888889e-06,23952.0,35136,3979fced-5e2e2919.jpg,0,Low
13,0,13,1.4105902777777775e-05,38073.15384615384,160218,6332f44a-e01eb7d9.jpg,1,High
0,0,0,0.0,0.0,0,115d9e12-3d8bfc10.jpg,0,Low
1,0,1,1.0850694444444444e-06,27482.0,27482,26afd0b9-b1317dfe.jpg,0,Low
7,4,11,1.193576388888889e-05,7129.545454545455,30080,2c5b1001-cfb01bf9.jpg,1,High
1,0,1,1.0850694444444444e-06,2257.0,2257,84719012-c57ad2d7.jpg,0,Low
2,0,2,2.170138888888889e-06,2131.5,2976,22bcb6b7-2fd5e178.jpg,0,Low
15,0,15,1.6276041666666666e-05,12499.066666666668,64977,6e45cb12-8611147b.jpg,1,High
0,0,0,0.0,0.0,0,7b432521-d2fa67c7.jpg,0,Low
7,0,7,7.595486111111111e-06,60166.142857142855,148161,477d8780-76de1af7.jpg,2,Medium
7,0,7,7.595486111111111e-06,4550.571428571428,17202,4e5c39a4-bd403eb8.jpg,0,Low
6,1,7,7.595486111111111e-06,15572.285714285714,60602,33efe077-782710ea.jpg,0,Low
6,0,6,6.510416666666667e-06,19670.666666666668,53924,0386df8d-c884dc14.jpg,0,Low
4,2,6,6.510416666666667e-06,3745.3333333333335,8378,4374f56e-c18cf7b2.jpg,0,Low
9,0,9,9.765625e-06,19998.555555555555,72890,31b7487a-a01d6351.jpg,1,High
12,8,20,2.170138888888889e-05,10045.5,28620,5aa08c52-3a78a547.jpg,1,High
3,1,4,4.340277777777778e-06,2313.25,4366,4275ea9b-e69f494d.jpg,0,Low
5,0,5,5.4253472222222224e-06,36404.0,124155,7ded8cbf-0b5456f2.jpg,0,Low
22,0,22,2.387152777777778e-05,25649.954545454544,186624,8e720571-d025f98d.jpg,1,High
12,0,12,1.3020833333333334e-05,15876.0,143472,71c63432-e468560c.jpg,1,High
0,0,0,0.0,0.0,0,b0ec08d7-fc05d15b.jpg,0,Low
7,2,9,9.765625e-06,8914.666666666666,31031,2890b26d-becdd10f.jpg,1,High
13,0,13,1.4105902777777775e-05,8836.692307692309,66356,3c8b8d73-81482c98.jpg,1,High
4,0,4,4.340277777777778e-06,78041.5,141240,4e38ba20-235c8e74.jpg,2,Medium
3,0,3,3.255208333333333e-06,25353.0,61152,790b15d5-d8daf3ec.jpg,0,Low
6,0,6,6.510416666666667e-06,5290.0,24453,abad400d-de1c34aa.jpg,0,Low
11,9,20,2.170138888888889e-05,4281.05,14934,6970c132-81ef6dc5.jpg,1,High
8,0,8,8.680555555555556e-06,8963.5,19720,3b87b80e-5f19d4aa.jpg,0,Low
6,0,6,6.510416666666667e-06,15117.5,43865,2d77560d-ebef0750.jpg,0,Low
6,0,6,6.510416666666667e-06,6664.833333333333,18360,73d0a342-37aeb55e.jpg,0,Low
9,1,10,1.0850694444444443e-05,34041.3,134618,65e0a5b6-ba2054cf.jpg,1,High
7,0,7,7.595486111111111e-06,105541.14285714286,256200,7debd2f3-d945b99c.jpg,2,Medium
21,0,21,2.278645833333333e-05,4654.619047619048,33292,19125ea4-2960ca39.jpg,1,High
5,9,14,1.5190972222222222e-05,24401.714285714286,122622,8eb183e9-8b8143fb.jpg,1,High
4,2,6,6.510416666666667e-06,7920.333333333333,35532,815e2d83-70df998a.jpg,0,Low
2,0,2,2.170138888888889e-06,16312.5,25380,90533e67-d8104892.jpg,0,Low
3,3,6,6.510416666666667e-06,2972.1666666666665,7622,1b1c89ca-95f13f1c.jpg,0,Low
6,0,6,6.510416666666667e-06,53066.66666666666,130900,601aa3d0-c29b3262.jpg,2,Medium
2,0,2,2.170138888888889e-06,24441.5,29516,1f30367d-35271bd5.jpg,0,Low
1,0,1,1.0850694444444444e-06,14620.0,14620,409f3bef-74af247b.jpg,0,Low
2,0,2,2.170138888888889e-06,40851.0,70328,9f4d7d94-5882a32f.jpg,0,Low
8,0,8,8.680555555555556e-06,3986.625,10458,37f57615-5ed423a7.jpg,0,Low
2,0,2,2.170138888888889e-06,35569.5,59400,4aa4172d-247ffb01.jpg,0,Low
4,1,5,5.4253472222222224e-06,16643.4,39026,3bae6552-fccf9f0d.jpg,0,Low
6,0,6,6.510416666666667e-06,3176.6666666666665,11934,4c017668-b276a86d.jpg,0,Low
6,0,6,6.510416666666667e-06,39396.333333333336,76120,7f69b1ac-80248f47.jpg,0,Low
6,0,6,6.510416666666667e-06,23905.5,86346,039f729b-2ba56f17.jpg,0,Low
8,0,8,8.680555555555556e-06,3793.375,8680,00cf8e3d-4683d983.jpg,0,Low
5,0,5,5.4253472222222224e-06,16102.4,60032,08ba8824-ade53a99.jpg,0,Low
5,0,5,5.4253472222222224e-06,9209.2,32565,8d80dc19-1c8d2f21.jpg,0,Low
8,0,8,8.680555555555556e-06,24860.375,107503,65fac8c1-008ca2a5.jpg,1,High
9,5,14,1.5190972222222222e-05,9211.357142857143,62727,adec591e-a4473360.jpg,1,High
1,0,1,1.0850694444444444e-06,131720.0,131720,a0fbee42-4b4a197b.jpg,2,Medium
6,0,6,6.510416666666667e-06,7944.333333333333,24600,2cc582e8-99926a12.jpg,0,Low
6,0,6,6.510416666666667e-06,4578.833333333333,17017,029ae5bb-c8d1a298.jpg,0,Low
1,0,1,1.0850694444444444e-06,6650.0,6650,204a90bf-b414a2b4.jpg,0,Low
1,0,1,1.0850694444444444e-06,1330.0,1330,59eaccd9-1e01b2ad.jpg,0,Low
6,0,6,6.510416666666667e-06,52548.0,110760,1a2f603e-b4c5966d.jpg,0,Low
4,0,4,4.340277777777778e-06,19799.25,49742,98216e09-44b10cf6.jpg,0,Low
6,0,6,6.510416666666667e-06,14352.5,37632,3dd087fb-db551aaa.jpg,0,Low
3,0,3,3.255208333333333e-06,4837.333333333333,7056,448473e0-d2879c8c.jpg,0,Low
4,0,4,4.340277777777778e-06,8605.25,21879,1ef18034-2a3a1eb8.jpg,0,Low
7,1,8,8.680555555555556e-06,120845.0,494836,9b970e47-359c4a4b.jpg,2,Medium
8,6,14,1.5190972222222222e-05,9748.642857142857,48360,6478fd43-fb9ea371.jpg,1,High
11,0,11,1.193576388888889e-05,7908.454545454545,24300,4f0792eb-a3dd1c25.jpg,1,High
7,0,7,7.595486111111111e-06,17698.14285714286,51480,01ee7c33-667e3aa0.jpg,0,Low
1,0,1,1.0850694444444444e-06,5037.0,5037,b0b0e2a9-f651d83e.jpg,0,Low
6,3,9,9.765625e-06,8906.888888888889,43498,b0c2679d-24164899.jpg,1,High
0,0,0,0.0,0.0,0,2c085480-341bc07e.jpg,0,Low
15,0,15,1.6276041666666666e-05,6744.133333333333,54288,5707e936-9d96c5db.jpg,1,High
6,1,7,7.595486111111111e-06,58143.71428571428,158424,1358b742-90ffc3bf.jpg,2,Medium
4,2,6,6.510416666666667e-06,8691.5,25197,29cb4de0-4d35e897.jpg,0,Low
5,0,5,5.4253472222222224e-06,6278.4,16430,72d1e773-d904dcbd.jpg,0,Low
6,0,6,6.510416666666667e-06,14555.833333333334,58432,31c5bd7f-227b503c.jpg,0,Low
9,0,9,9.765625e-06,2844.333333333333,16576,30221287-3ee014af.jpg,1,High
16,0,16,1.736111111111111e-05,5486.5625,28080,3da75143-61d3a98e.jpg,1,High
6,1,7,7.595486111111111e-06,33899.57142857143,108850,0618efae-31440ca6.jpg,0,Low
3,0,3,3.255208333333333e-06,15442.333333333334,31122,84a53fa4-9be383e0.jpg,0,Low
4,0,4,4.340277777777778e-06,24025.25,43168,5aba97e6-da513a9d.jpg,0,Low
3,0,3,3.255208333333333e-06,26227.0,71346,74aed9ab-bc283d66.jpg,0,Low
10,0,10,1.0850694444444443e-05,25936.9,124573,247fe4dd-cdccc1f7.jpg,1,High
6,0,6,6.510416666666667e-06,19749.83333333333,59045,41456314-692249aa.jpg,0,Low
3,0,3,3.255208333333333e-06,9924.666666666666,23798,97b8671f-8898b55d.jpg,0,Low
2,1,3,3.255208333333333e-06,16141.333333333334,34484,71d396dd-d2a76610.jpg,0,Low
4,0,4,4.340277777777778e-06,91960.75,191748,acab40dd-e3223ec9.jpg,2,Medium
1,0,1,1.0850694444444444e-06,15984.0,15984,a75f21aa-b7d4097d.jpg,0,Low
5,0,5,5.4253472222222224e-06,67754.0,208980,88ae33f9-ea40905a.jpg,2,Medium
16,0,16,1.736111111111111e-05,9394.3125,59924,62122540-d5edf41c.jpg,1,High
4,0,4,4.340277777777778e-06,15024.0,28616,239471e5-74e95298.jpg,0,Low
2,0,2,2.170138888888889e-06,1274.0,1344,1c2da7b5-39545dbe.jpg,0,Low
18,1,19,2.0616319444444445e-05,1809.4736842105265,6150,05b71873-a97bfdc8.jpg,1,High
6,0,6,6.510416666666667e-06,13753.0,52428,1d2090ea-238a239b.jpg,0,Low
6,5,11,1.193576388888889e-05,10316.90909090909,30855,75f489f6-6ef3d286.jpg,1,High
0,0,0,0.0,0.0,0,a00fcd09-6718b834.jpg,0,Low
12,0,12,1.3020833333333334e-05,41923.0,165499,6c74f546-b0a1de83.jpg,1,High
3,0,3,3.255208333333333e-06,1114.3333333333333,1400,19e40aef-612a948c.jpg,0,Low
10,0,10,1.0850694444444443e-05,10345.7,34648,9a1080d3-c07b288d.jpg,1,High
10,1,11,1.193576388888889e-05,14519.181818181818,65234,9bc0161e-68f0d8f7.jpg,1,High
5,0,5,5.4253472222222224e-06,3684.6,5814,39f222df-219f1754.jpg,0,Low
10,0,10,1.0850694444444443e-05,10763.2,54071,1aa6dd36-4b346ea5.jpg,1,High
2,0,2,2.170138888888889e-06,4759.0,8550,66337f4c-6bf6ba69.jpg,0,Low
0,1,1,1.0850694444444444e-06,2542.0,2542,1c549a21-be27b25c.jpg,0,Low
3,0,3,3.255208333333333e-06,4236.666666666667,6000,16100cab-62e47f31.jpg,0,Low
9,1,10,1.0850694444444443e-05,43841.7,416000,34a44048-b88a0e25.jpg,2,Medium
3,0,3,3.255208333333333e-06,13128.666666666666,26450,02ef72c1-00a6439d.jpg,0,Low
4,0,4,4.340277777777778e-06,2396.5,5550,ac2cf481-6f00af75.jpg,0,Low
5,4,9,9.765625e-06,17874.555555555555,119848,626d0a5d-f42be42a.jpg,1,High
18,0,18,1.953125e-05,15228.111111111111,106684,0a2b7f2a-bc0ce8da.jpg,1,High
3,0,3,3.255208333333333e-06,21624.666666666668,49530,350334d0-f2110e3a.jpg,0,Low
6,0,6,6.510416666666667e-06,68828.66666666667,184324,5891bfaf-b9173c4b.jpg,2,Medium
10,0,10,1.0850694444444443e-05,9647.9,62400,14f486e4-40ca4c21.jpg,1,High
6,1,7,7.595486111111111e-06,8502.42857142857,35495,0e6671dd-445a03fa.jpg,0,Low
6,0,6,6.510416666666667e-06,19901.0,52728,35e4494c-78fdf2ef.jpg,0,Low
3,0,3,3.255208333333333e-06,2092.0,3315,6c68d8d1-808d4369.jpg,0,Low
8,2,10,1.0850694444444443e-05,13395.3,44958,60a372a9-38c63f38.jpg,1,High
14,5,19,2.0616319444444445e-05,4355.263157894737,10611,594c71c9-73eb7f4b.jpg,1,High
4,0,4,4.340277777777778e-06,28297.25,47056,1b3da699-c4d289dd.jpg,0,Low
8,10,18,1.953125e-05,10731.944444444443,100848,161fb85f-a91937be.jpg,1,High
3,1,4,4.340277777777778e-06,66836.75,253328,3dab4537-763c685a.jpg,2,Medium
12,0,12,1.3020833333333334e-05,22740.58333333333,126084,79bef0d2-3544a4f1.jpg,1,High
10,0,10,1.0850694444444443e-05,9111.5,30590,7f678913-215bfcc0.jpg,1,High
3,1,4,4.340277777777778e-06,25535.75,68593,a2372820-6564519a.jpg,0,Low
2,0,2,2.170138888888889e-06,19157.5,22655,56b09545-4e836f10.jpg,0,Low
6,0,6,6.510416666666667e-06,2740.833333333333,5307,7af36a29-144850ec.jpg,0,Low
1,1,2,2.170138888888889e-06,4081.0,4802,4fdead24-1e95304b.jpg,0,Low
2,0,2,2.170138888888889e-06,8604.5,14541,026c7465-d54954fa.jpg,0,Low
6,0,6,6.510416666666667e-06,3684.3333333333335,11088,882d1cae-4ad7f583.jpg,0,Low
5,0,5,5.4253472222222224e-06,7833.6,24570,1a065e0a-cf163192.jpg,0,Low
11,0,11,1.193576388888889e-05,99323.63636363635,372500,434d6930-7098598a.jpg,2,Medium
20,0,20,2.170138888888889e-05,15652.45,128894,542229b3-a3f281ab.jpg,1,High
9,0,9,9.765625e-06,4937.888888888889,20097,3474f776-51342e8f.jpg,1,High
2,0,2,2.170138888888889e-06,4490.5,4757,201f1ec0-038ff16d.jpg,0,Low
5,0,5,5.4253472222222224e-06,112428.2,370256,9448330e-9eca2f09.jpg,2,Medium
0,0,0,0.0,0.0,0,9c921d51-5a6b12ae.jpg,0,Low
3,0,3,3.255208333333333e-06,762.0,1188,abdf2424-ae09469c.jpg,0,Low
6,0,6,6.510416666666667e-06,8009.666666666667,32832,895729c7-c9be4592.jpg,0,Low
9,0,9,9.765625e-06,20010.222222222223,55493,3bd8e098-f906b616.jpg,1,High
3,0,3,3.255208333333333e-06,3679.6666666666665,5525,6592b458-7dd6e225.jpg,0,Low
16,2,18,1.953125e-05,7559.722222222223,25806,b05dc32c-f36c1d87.jpg,1,High
6,0,6,6.510416666666667e-06,10993.666666666666,31490,127e2f8a-88f2ee39.jpg,0,Low
1,0,1,1.0850694444444444e-06,134398.0,134398,70423195-416d46c1.jpg,2,Medium
3,0,3,3.255208333333333e-06,13664.666666666666,25340,6c53daca-5146c283.jpg,0,Low
0,0,0,0.0,0.0,0,7ea893c5-5c5c6dd5.jpg,0,Low
5,0,5,5.4253472222222224e-06,35427.0,117663,71c568c3-a318bdc9.jpg,0,Low
3,0,3,3.255208333333333e-06,92029.33333333331,260250,93b93cd9-36e1cc8d.jpg,2,Medium
17,0,17,1.844618055555556e-05,5258.764705882353,21800,213344f6-5adddc66.jpg,1,High
9,1,10,1.0850694444444443e-05,27198.3,150850,2fc055f6-efddf80f.jpg,1,High
1,0,1,1.0850694444444444e-06,640.0,640,80ce1413-3715e371.jpg,0,Low
8,4,12,1.3020833333333334e-05,2065.4166666666665,5236,69f38413-50d7a144.jpg,1,High
9,0,9,9.765625e-06,11757.111111111111,47348,0cbdd20d-6ce7dfa3.jpg,1,High
8,0,8,8.680555555555556e-06,15387.375,87932,10c8a79c-88e7c263.jpg,0,Low
6,0,6,6.510416666666667e-06,16241.0,41400,16c1741b-70c5117e.jpg,0,Low
3,3,6,6.510416666666667e-06,16762.0,51649,5947533a-72388523.jpg,0,Low
6,0,6,6.510416666666667e-06,38308.333333333336,141510,75417b66-b0ce6f35.jpg,0,Low
3,0,3,3.255208333333333e-06,93486.0,148482,49e4aa79-a77c88eb.jpg,2,Medium
2,0,2,2.170138888888889e-06,9877.0,15834,56359929-d550b37a.jpg,0,Low
9,1,10,1.0850694444444443e-05,24992.3,142760,35302035-bb1c8a7d.jpg,1,High
5,1,6,6.510416666666667e-06,5193.833333333333,15642,94d2f586-dff4f09e.jpg,0,Low
7,0,7,7.595486111111111e-06,66084.71428571429,145616,a232832a-07e44a65.jpg,2,Medium
21,0,21,2.278645833333333e-05,3956.285714285714,23058,6d65fdc1-c51bdbb1.jpg,1,High
11,0,11,1.193576388888889e-05,16463.0,55145,a1e1ea5a-d61c489c.jpg,1,High
14,0,14,1.5190972222222222e-05,25974.92857142857,100928,3284ddb6-2f22744a.jpg,1,High
3,0,3,3.255208333333333e-06,2385.0,5440,3de68245-cc1cb217.jpg,0,Low
2,0,2,2.170138888888889e-06,10956.5,15301,2ee2ef26-572fe3aa.jpg,0,Low
5,0,5,5.4253472222222224e-06,19399.2,57165,81819f1e-37ac328b.jpg,0,Low
19,0,19,2.0616319444444445e-05,13374.21052631579,87136,35673a67-516b4243.jpg,1,High
3,0,3,3.255208333333333e-06,45274.333333333336,124335,73cc2a01-233170fd.jpg,0,Low
18,0,18,1.953125e-05,17918.166666666668,60858,8ec82d73-5145b608.jpg,1,High
4,0,4,4.340277777777778e-06,1490.5,3124,1edda332-558a5e98.jpg,0,Low
0,0,0,0.0,0.0,0,a166fa25-e4f7d66e.jpg,0,Low
10,0,10,1.0850694444444443e-05,26397.6,115830,0ebdf257-7f2a2044.jpg,1,High
4,0,4,4.340277777777778e-06,5256.0,7505,56167f2e-9940add4.jpg,0,Low
15,0,15,1.6276041666666666e-05,3450.6666666666665,11233,70dc658e-9b7880d4.jpg,1,High
5,2,7,7.595486111111111e-06,13094.142857142857,48412,16c3f09a-970c3e92.jpg,0,Low
1,6,7,7.595486111111111e-06,20157.571428571428,99589,84aaacab-5ae4b90c.jpg,0,Low
8,0,8,8.680555555555556e-06,12667.75,46740,4d5a54d4-8c4d8f4d.jpg,0,Low
7,2,9,9.765625e-06,7357.444444444444,22350,77d46967-05112d44.jpg,1,High
8,0,8,8.680555555555556e-06,3087.125,11289,3c49ced7-0670e830.jpg,0,Low
3,12,15,1.6276041666666666e-05,8782.933333333332,79500,5457fc77-80d2440b.jpg,1,High
3,0,3,3.255208333333333e-06,51093.333333333336,83312,3718c475-affee763.jpg,0,Low
2,1,3,3.255208333333333e-06,19132.0,53072,a2b9a29c-3c492160.jpg,0,Low
3,0,3,3.255208333333333e-06,4009.3333333333335,8118,578e3bbe-de81bea6.jpg,0,Low
0,0,0,0.0,0.0,0,5da521b1-13653082.jpg,0,Low
12,1,13,1.4105902777777775e-05,11024.23076923077,118988,af4462a0-e3bb8ae3.jpg,1,High
13,6,19,2.0616319444444445e-05,13608.263157894737,92820,0c9722f4-a43f5894.jpg,1,High
5,0,5,5.4253472222222224e-06,16608.6,54758,443a279a-99e9af33.jpg,0,Low
6,0,6,6.510416666666667e-06,7772.333333333333,15660,25d58235-55ebc613.jpg,0,Low
7,0,7,7.595486111111111e-06,34497.57142857143,141148,b0674bdf-53086b4d.jpg,0,Low
3,0,3,3.255208333333333e-06,3482.6666666666665,6314,5594517a-0824e55b.jpg,0,Low
8,0,8,8.680555555555556e-06,26297.0,119248,8f7dd26d-9857bb3f.jpg,1,High
7,0,7,7.595486111111111e-06,8578.285714285714,24864,ad0c92b0-e61552fe.jpg,0,Low
7,2,9,9.765625e-06,20609.666666666668,79422,0f08e0e9-79b87900.jpg,1,High
0,0,0,0.0,0.0,0,a6e08e7e-e1547a4c.jpg,0,Low
3,0,3,3.255208333333333e-06,820.6666666666666,945,54428219-3157252f.jpg,0,Low
4,2,6,6.510416666666667e-06,17651.166666666668,52171,8a732173-336806b7.jpg,0,Low
3,0,3,3.255208333333333e-06,2110.333333333333,3933,52ea375f-2b3f09d4.jpg,0,Low
9,0,9,9.765625e-06,10955.444444444443,33908,415171bc-0d87c14c.jpg,1,High
6,0,6,6.510416666666667e-06,11360.666666666666,33220,2d51ab4c-111eadd2.jpg,0,Low
12,0,12,1.3020833333333334e-05,9501.416666666666,42640,4f516ff3-61705117.jpg,1,High
12,0,12,1.3020833333333334e-05,2194.1666666666665,5112,3c8d06ab-b2f7137e.jpg,1,High
0,0,0,0.0,0.0,0,a6996401-2e8dd909.jpg,0,Low
2,0,2,2.170138888888889e-06,13710.0,25740,34ae3a72-ce24aa3c.jpg,0,Low
11,0,11,1.193576388888889e-05,17000.454545454544,92485,93f924e1-1271961b.jpg,1,High
4,0,4,4.340277777777778e-06,69452.75,163068,1d2090ea-b78d40c2.jpg,2,Medium
5,0,5,5.4253472222222224e-06,48036.0,104319,4ce66f8e-51ca1df2.jpg,0,Low
16,0,16,1.736111111111111e-05,8192.25,65860,352445b2-7dd9d090.jpg,1,High
20,1,21,2.278645833333333e-05,10749.380952380952,142066,7050a625-53feabbb.jpg,1,High
4,0,4,4.340277777777778e-06,8326.25,12995,993f080f-b1db879a.jpg,0,Low
12,4,16,1.736111111111111e-05,22942.25,84010,6136d2ce-0b661712.jpg,1,High
10,0,10,1.0850694444444443e-05,2980.4,10580,837c8cb0-917f89ce.jpg,1,High
9,0,9,9.765625e-06,10135.666666666666,66778,74f83490-f3822634.jpg,1,High
2,0,2,2.170138888888889e-06,10076.0,16356,65dee8e5-1e78e97f.jpg,0,Low
2,0,2,2.170138888888889e-06,25036.5,42303,0b91b26d-4974fb5b.jpg,0,Low
8,0,8,8.680555555555556e-06,62866.125,302180,0738f42e-734821e2.jpg,2,Medium
4,0,4,4.340277777777778e-06,7954.5,18656,359ce11c-e2f58b33.jpg,0,Low
7,1,8,8.680555555555556e-06,59538.375,199500,06a7570a-804fedfd.jpg,2,Medium
4,1,5,5.4253472222222224e-06,18307.2,46816,8ab9f666-50857a3f.jpg,0,Low
19,0,19,2.0616319444444445e-05,6422.8421052631575,46512,51f97d3e-638ef291.jpg,1,High
0,0,0,0.0,0.0,0,9f4c8354-6273aaf0.jpg,0,Low
7,0,7,7.595486111111111e-06,26517.285714285717,112144,04dedb2f-aa350277.jpg,0,Low
3,0,3,3.255208333333333e-06,14042.333333333334,36378,9c698bf3-9daba4fd.jpg,0,Low
1,0,1,1.0850694444444444e-06,1316.0,1316,15cdd87b-492d319b.jpg,0,Low
0,0,0,0.0,0.0,0,58b8c7ef-8f26f1fc.jpg,0,Low
2,0,2,2.170138888888889e-06,24885.0,25620,8586073f-ab6b8232.jpg,0,Low
